miRNA name	pos:mut	second_trim_rCMC_cont_IP	second_trim_rCMC_PE_IP	second_trim_rCMC_cont_IP (PM+1MM+2MM)	second_trim_rCMC_PE_IP (PM+1MM+2MM)
mmu-miR-145a-5p	16:GT	2.0	5.0	894.0	1017.0
mmu-miR-145a-5p	21:CA	1.0	1.0	894.0	1017.0
mmu-miR-145a-5p	22:CG	2.0	1.0	894.0	1017.0
mmu-miR-145a-5p	23:TA	5.0	14.0	894.0	1017.0
mmu-miR-145a-5p	23:TC	4.0	6.0	894.0	1017.0
mmu-miR-145a-5p	23:TG	5.0	1.0	894.0	1017.0
mmu-miR-145a-5p	3:CA,4:CA	1.0	0.0	894.0	1017.0
mmu-miR-145a-5p	22:CG,23:TG	1.0	0.0	894.0	1017.0
mmu-miR-146a-5p	PM	1318.0	2052.0	1355.0	2090.0
mmu-miR-146a-5p	2:GT	0.0	2.0	1355.0	2090.0
mmu-miR-146a-5p	4:GT	1.0	0.0	1355.0	2090.0
mmu-miR-146a-5p	8:TC	1.0	1.0	1355.0	2090.0
mmu-miR-146a-5p	11:AC	0.0	1.0	1355.0	2090.0
mmu-miR-146a-5p	13:TC	0.0	1.0	1355.0	2090.0
mmu-miR-146a-5p	14:CA	0.0	1.0	1355.0	2090.0
mmu-miR-146a-5p	19:GT	1.0	0.0	1355.0	2090.0
mmu-miR-146a-5p	20:GA	0.0	1.0	1355.0	2090.0
mmu-miR-146a-5p	22:TA	29.0	26.0	1355.0	2090.0
mmu-miR-146a-5p	22:TG	2.0	3.0	1355.0	2090.0
mmu-miR-146a-5p	21:TA,22:TA	2.0	2.0	1355.0	2090.0
mmu-miR-146a-5p	21:TA,22:TG	1.0	0.0	1355.0	2090.0
mmu-miR-146b-3p	PM	1.0	3.0	1.0	3.0
mmu-miR-146b-5p	PM	2992.0	8987.0	3008.0	9022.0
mmu-miR-146b-5p	1:TC	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	2:GT	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	3:AT	0.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	4:GA	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	4:GT	3.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	5:AT	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	6:AG	0.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	7:CA	0.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	7:CG	1.0	0.0	3008.0	9022.0
mmu-miR-146b-5p	8:TC	0.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	9:GA	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	12:TA	0.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	13:TA	2.0	0.0	3008.0	9022.0
mmu-miR-146b-5p	14:CA	3.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	14:CT	1.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	15:CA	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	15:CG	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	15:CT	1.0	0.0	3008.0	9022.0
mmu-miR-146b-5p	16:AG	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	16:AT	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	17:TA	0.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	17:TC	1.0	0.0	3008.0	9022.0
mmu-miR-146b-5p	18:AT	0.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	19:GC	1.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	19:GT	1.0	2.0	3008.0	9022.0
mmu-miR-146b-5p	20:GA	1.0	1.0	3008.0	9022.0
mmu-miR-146b-5p	20:GT	1.0	3.0	3008.0	9022.0
mmu-miR-146b-5p	22:TC	0.0	2.0	3008.0	9022.0
mmu-miR-147-5p	9:TC,23:AC	0.0	1.0	0.0	1.0
mmu-miR-148a-3p	PM	593.0	1407.0	599.0	1418.0
mmu-miR-148a-3p	2:CT	0.0	3.0	599.0	1418.0
mmu-miR-148a-3p	4:GA	0.0	1.0	599.0	1418.0
mmu-miR-148a-3p	4:GC	1.0	0.0	599.0	1418.0
mmu-miR-148a-3p	4:GT	2.0	1.0	599.0	1418.0
mmu-miR-148a-3p	5:TC	1.0	0.0	599.0	1418.0
mmu-miR-148a-3p	7:CA	1.0	0.0	599.0	1418.0
mmu-miR-148a-3p	7:CG	0.0	1.0	599.0	1418.0
mmu-miR-148a-3p	14:GT	0.0	3.0	599.0	1418.0
mmu-miR-148a-3p	22:TA	0.0	2.0	599.0	1418.0
mmu-miR-148a-3p	22:TC	1.0	0.0	599.0	1418.0
mmu-miR-148a-5p	18:CT	12.0	26.0	12.0	27.0
mmu-miR-148a-5p	11:GA,18:CT	0.0	1.0	12.0	27.0
mmu-miR-148b-3p	PM	920.0	1409.0	924.0	1421.0
mmu-miR-148b-3p	1:TA	0.0	1.0	924.0	1421.0
mmu-miR-148b-3p	2:CT	0.0	2.0	924.0	1421.0
mmu-miR-148b-3p	5:TC	0.0	1.0	924.0	1421.0
mmu-miR-148b-3p	6:GC	2.0	0.0	924.0	1421.0
mmu-miR-148b-3p	6:GT	1.0	1.0	924.0	1421.0
mmu-miR-148b-3p	7:CT	0.0	2.0	924.0	1421.0
mmu-miR-148b-3p	17:CA	0.0	1.0	924.0	1421.0
mmu-miR-148b-3p	18:TC	0.0	1.0	924.0	1421.0
mmu-miR-148b-3p	22:TA	1.0	3.0	924.0	1421.0
mmu-miR-148b-5p	PM	2.0	5.0	2.0	5.0
mmu-miR-149-5p	PM	343.0	505.0	347.0	518.0
mmu-miR-149-5p	4:GT	1.0	1.0	347.0	518.0
mmu-miR-149-5p	7:TC	0.0	1.0	347.0	518.0
mmu-miR-149-5p	12:GT	0.0	1.0	347.0	518.0
mmu-miR-149-5p	14:CA	0.0	1.0	347.0	518.0
mmu-miR-149-5p	17:CA	0.0	1.0	347.0	518.0
mmu-miR-149-5p	17:CT	0.0	1.0	347.0	518.0
mmu-miR-149-5p	20:TC	0.0	1.0	347.0	518.0
mmu-miR-149-5p	23:CA	1.0	1.0	347.0	518.0
mmu-miR-149-5p	23:CT	2.0	5.0	347.0	518.0
mmu-miR-150-3p	20:TC	1.0	1.0	2.0	1.0
mmu-miR-150-3p	20:TC,22:GT	1.0	0.0	2.0	1.0
mmu-miR-150-5p	PM	179.0	261.0	182.0	261.0
mmu-miR-150-5p	11:CT	1.0	0.0	182.0	261.0
mmu-miR-150-5p	18:CT	2.0	0.0	182.0	261.0
mmu-miR-151-3p	PM	1264.0	1350.0	1373.0	1484.0
mmu-miR-151-3p	3:AG	7.0	0.0	1373.0	1484.0
mmu-miR-151-3p	6:CT	0.0	1.0	1373.0	1484.0
mmu-miR-151-3p	8:GT	1.0	0.0	1373.0	1484.0
mmu-miR-151-3p	9:AG	0.0	1.0	1373.0	1484.0
mmu-miR-151-3p	10:GT	1.0	1.0	1373.0	1484.0
mmu-miR-151-3p	14:CT	1.0	0.0	1373.0	1484.0
mmu-miR-151-3p	15:CA	0.0	1.0	1373.0	1484.0
mmu-miR-151-3p	17:TG	1.0	0.0	1373.0	1484.0
mmu-miR-151-3p	21:GA	35.0	58.0	1373.0	1484.0
mmu-miR-151-3p	21:GT	60.0	59.0	1373.0	1484.0
mmu-miR-151-3p	20:GA,21:GA	1.0	8.0	1373.0	1484.0
mmu-miR-151-3p	20:GA,21:GT	1.0	0.0	1373.0	1484.0
mmu-miR-151-3p	20:GT,21:GT	1.0	5.0	1373.0	1484.0
mmu-miR-151-5p	PM	1129.0	1742.0	1148.0	1760.0
mmu-miR-151-5p	1:TA	1.0	0.0	1148.0	1760.0
mmu-miR-151-5p	1:TC	1.0	0.0	1148.0	1760.0
mmu-miR-151-5p	2:CA	1.0	0.0	1148.0	1760.0
mmu-miR-151-5p	3:GT	0.0	1.0	1148.0	1760.0
mmu-miR-151-5p	5:GT	4.0	1.0	1148.0	1760.0
mmu-miR-151-5p	11:CG	0.0	1.0	1148.0	1760.0
mmu-miR-151-5p	11:CT	0.0	1.0	1148.0	1760.0
mmu-miR-151-5p	14:AG	0.0	1.0	1148.0	1760.0
mmu-miR-151-5p	14:AT	1.0	1.0	1148.0	1760.0
mmu-miR-151-5p	15:GT	6.0	8.0	1148.0	1760.0
mmu-miR-151-5p	16:TC	1.0	0.0	1148.0	1760.0
mmu-miR-151-5p	18:TC	0.0	1.0	1148.0	1760.0
mmu-miR-151-5p	19:AG	0.0	2.0	1148.0	1760.0
mmu-miR-151-5p	20:GT	0.0	1.0	1148.0	1760.0
mmu-miR-151-5p	21:TA	4.0	0.0	1148.0	1760.0
mmu-miR-152-3p	PM	19738.0	24323.0	19860.0	24477.0
mmu-miR-152-3p	1:TA	0.0	1.0	19860.0	24477.0
mmu-miR-152-3p	1:TC	3.0	3.0	19860.0	24477.0
mmu-miR-152-3p	1:TG	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	2:CA	1.0	6.0	19860.0	24477.0
mmu-miR-152-3p	2:CG	0.0	1.0	19860.0	24477.0
mmu-miR-152-3p	2:CT	1.0	5.0	19860.0	24477.0
mmu-miR-152-3p	3:AG	4.0	2.0	19860.0	24477.0
mmu-miR-152-3p	4:GA	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	4:GT	6.0	4.0	19860.0	24477.0
mmu-miR-152-3p	5:TA	1.0	1.0	19860.0	24477.0
mmu-miR-152-3p	5:TC	2.0	1.0	19860.0	24477.0
mmu-miR-152-3p	5:TG	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	6:GA	0.0	2.0	19860.0	24477.0
mmu-miR-152-3p	6:GC	2.0	0.0	19860.0	24477.0
mmu-miR-152-3p	6:GT	3.0	9.0	19860.0	24477.0
mmu-miR-152-3p	7:CA	3.0	1.0	19860.0	24477.0
mmu-miR-152-3p	7:CG	2.0	2.0	19860.0	24477.0
mmu-miR-152-3p	7:CT	0.0	2.0	19860.0	24477.0
mmu-miR-152-3p	8:AG	1.0	2.0	19860.0	24477.0
mmu-miR-152-3p	8:AT	0.0	3.0	19860.0	24477.0
mmu-miR-152-3p	9:TA	0.0	4.0	19860.0	24477.0
mmu-miR-152-3p	9:TC	4.0	3.0	19860.0	24477.0
mmu-miR-152-3p	10:GA	5.0	3.0	19860.0	24477.0
mmu-miR-152-3p	10:GC	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	10:GT	4.0	7.0	19860.0	24477.0
mmu-miR-152-3p	11:AG	6.0	3.0	19860.0	24477.0
mmu-miR-152-3p	11:AT	1.0	4.0	19860.0	24477.0
mmu-miR-152-3p	12:CA	2.0	6.0	19860.0	24477.0
mmu-miR-152-3p	12:CG	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	12:CT	1.0	1.0	19860.0	24477.0
mmu-miR-152-3p	13:AG	2.0	0.0	19860.0	24477.0
mmu-miR-152-3p	13:AT	0.0	2.0	19860.0	24477.0
mmu-miR-152-3p	14:GA	2.0	3.0	19860.0	24477.0
mmu-miR-152-3p	14:GC	1.0	2.0	19860.0	24477.0
mmu-miR-152-3p	14:GT	5.0	5.0	19860.0	24477.0
mmu-miR-152-3p	15:AG	0.0	1.0	19860.0	24477.0
mmu-miR-152-3p	15:AT	0.0	3.0	19860.0	24477.0
mmu-miR-152-3p	16:AG	1.0	1.0	19860.0	24477.0
mmu-miR-152-3p	16:AT	0.0	3.0	19860.0	24477.0
mmu-miR-152-3p	17:CA	0.0	2.0	19860.0	24477.0
mmu-miR-152-3p	17:CT	1.0	3.0	19860.0	24477.0
mmu-miR-152-3p	18:TA	1.0	1.0	19860.0	24477.0
mmu-miR-152-3p	18:TC	5.0	2.0	19860.0	24477.0
mmu-miR-152-3p	19:TA	2.0	0.0	19860.0	24477.0
mmu-miR-152-3p	19:TC	0.0	1.0	19860.0	24477.0
mmu-miR-152-3p	20:GA	2.0	0.0	19860.0	24477.0
mmu-miR-152-3p	20:GC	0.0	2.0	19860.0	24477.0
mmu-miR-152-3p	20:GT	4.0	4.0	19860.0	24477.0
mmu-miR-152-3p	21:GA	2.0	0.0	19860.0	24477.0
mmu-miR-152-3p	21:GC	4.0	2.0	19860.0	24477.0
mmu-miR-152-3p	21:GT	20.0	29.0	19860.0	24477.0
mmu-miR-152-3p	1:TA,3:AG	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	3:AT,4:GC	1.0	0.0	19860.0	24477.0
mmu-miR-152-3p	10:GC,20:GT	11.0	12.0	19860.0	24477.0
mmu-miR-152-5p	1:TC	3.0	6.0	3.0	6.0
mmu-miR-153-5p	8:CT,14:AT	1.0	0.0	1.0	0.0
mmu-miR-154-5p	PM	15.0	37.0	15.0	37.0
mmu-miR-155-3p	PM	0.0	1.0	0.0	1.0
mmu-miR-155-5p	PM	11313.0	17652.0	11793.0	18121.0
mmu-miR-155-5p	1:TA	1.0	2.0	11793.0	18121.0
mmu-miR-155-5p	1:TC	1.0	0.0	11793.0	18121.0
mmu-miR-155-5p	1:TG	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	2:TA	2.0	4.0	11793.0	18121.0
mmu-miR-155-5p	2:TC	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	3:AT	2.0	2.0	11793.0	18121.0
mmu-miR-155-5p	4:AG	0.0	2.0	11793.0	18121.0
mmu-miR-155-5p	4:AT	1.0	1.0	11793.0	18121.0
mmu-miR-155-5p	5:TA	1.0	2.0	11793.0	18121.0
mmu-miR-155-5p	5:TC	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	6:GA	1.0	2.0	11793.0	18121.0
mmu-miR-155-5p	6:GC	2.0	1.0	11793.0	18121.0
mmu-miR-155-5p	6:GT	6.0	3.0	11793.0	18121.0
mmu-miR-155-5p	7:CA	2.0	2.0	11793.0	18121.0
mmu-miR-155-5p	7:CT	0.0	4.0	11793.0	18121.0
mmu-miR-155-5p	8:TA	1.0	1.0	11793.0	18121.0
mmu-miR-155-5p	8:TC	1.0	3.0	11793.0	18121.0
mmu-miR-155-5p	9:AT	1.0	0.0	11793.0	18121.0
mmu-miR-155-5p	10:AT	3.0	1.0	11793.0	18121.0
mmu-miR-155-5p	11:TA	0.0	2.0	11793.0	18121.0
mmu-miR-155-5p	11:TC	1.0	3.0	11793.0	18121.0
mmu-miR-155-5p	12:TA	1.0	3.0	11793.0	18121.0
mmu-miR-155-5p	12:TC	1.0	2.0	11793.0	18121.0
mmu-miR-155-5p	13:GA	1.0	1.0	11793.0	18121.0
mmu-miR-155-5p	13:GT	1.0	3.0	11793.0	18121.0
mmu-miR-155-5p	14:TA	1.0	1.0	11793.0	18121.0
mmu-miR-155-5p	14:TC	1.0	0.0	11793.0	18121.0
mmu-miR-155-5p	15:GA	1.0	2.0	11793.0	18121.0
mmu-miR-155-5p	15:GC	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	15:GT	5.0	5.0	11793.0	18121.0
mmu-miR-155-5p	16:AT	1.0	1.0	11793.0	18121.0
mmu-miR-155-5p	17:TA	1.0	4.0	11793.0	18121.0
mmu-miR-155-5p	17:TC	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	18:AG	0.0	3.0	11793.0	18121.0
mmu-miR-155-5p	18:AT	1.0	2.0	11793.0	18121.0
mmu-miR-155-5p	19:GA	4.0	1.0	11793.0	18121.0
mmu-miR-155-5p	19:GC	2.0	1.0	11793.0	18121.0
mmu-miR-155-5p	19:GT	4.0	4.0	11793.0	18121.0
mmu-miR-155-5p	20:GA	2.0	3.0	11793.0	18121.0
mmu-miR-155-5p	20:GC	1.0	0.0	11793.0	18121.0
mmu-miR-155-5p	20:GT	3.0	4.0	11793.0	18121.0
mmu-miR-155-5p	21:GA	0.0	2.0	11793.0	18121.0
mmu-miR-155-5p	21:GT	7.0	3.0	11793.0	18121.0
mmu-miR-155-5p	22:GA	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	22:GT	4.0	1.0	11793.0	18121.0
mmu-miR-155-5p	23:TA	390.0	350.0	11793.0	18121.0
mmu-miR-155-5p	23:TC	6.0	4.0	11793.0	18121.0
mmu-miR-155-5p	23:TG	9.0	15.0	11793.0	18121.0
mmu-miR-155-5p	6:GA,23:TA	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	17:TA,23:TA	1.0	0.0	11793.0	18121.0
mmu-miR-155-5p	22:GA,23:TA	3.0	5.0	11793.0	18121.0
mmu-miR-155-5p	22:GA,23:TG	2.0	5.0	11793.0	18121.0
mmu-miR-155-5p	22:GT,23:TA	0.0	1.0	11793.0	18121.0
mmu-miR-155-5p	22:GT,23:TG	1.0	1.0	11793.0	18121.0
mmu-miR-15a-5p	PM	155.0	157.0	157.0	161.0
mmu-miR-15a-5p	3:GT	0.0	2.0	157.0	161.0
mmu-miR-15a-5p	7:CA	1.0	0.0	157.0	161.0
mmu-miR-15a-5p	15:GT	0.0	1.0	157.0	161.0
mmu-miR-15a-5p	21:TC	1.0	1.0	157.0	161.0
mmu-miR-15b-3p	PM	0.0	9.0	0.0	9.0
mmu-miR-15b-5p	PM	4456.0	11583.0	4563.0	11775.0
mmu-miR-15b-5p	1:TA	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	1:TC	2.0	0.0	4563.0	11775.0
mmu-miR-15b-5p	2:AT	1.0	3.0	4563.0	11775.0
mmu-miR-15b-5p	3:GA	4.0	0.0	4563.0	11775.0
mmu-miR-15b-5p	3:GC	2.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	3:GT	2.0	3.0	4563.0	11775.0
mmu-miR-15b-5p	4:CA	2.0	3.0	4563.0	11775.0
mmu-miR-15b-5p	4:CT	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	5:AT	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	6:GA	1.0	0.0	4563.0	11775.0
mmu-miR-15b-5p	6:GC	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	6:GT	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	7:CA	1.0	4.0	4563.0	11775.0
mmu-miR-15b-5p	7:CT	2.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	8:AG	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	8:AT	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	9:CA	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	9:CT	1.0	0.0	4563.0	11775.0
mmu-miR-15b-5p	10:AG	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	10:AT	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	12:CA	2.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	12:CT	0.0	3.0	4563.0	11775.0
mmu-miR-15b-5p	14:TA	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	15:GA	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	15:GC	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	15:GT	1.0	3.0	4563.0	11775.0
mmu-miR-15b-5p	16:GA	3.0	0.0	4563.0	11775.0
mmu-miR-15b-5p	16:GC	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	16:GT	1.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	17:TA	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	17:TC	0.0	2.0	4563.0	11775.0
mmu-miR-15b-5p	17:TG	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	18:TA	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	18:TC	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	20:AG	1.0	0.0	4563.0	11775.0
mmu-miR-15b-5p	20:AT	1.0	3.0	4563.0	11775.0
mmu-miR-15b-5p	21:CA	0.0	4.0	4563.0	11775.0
mmu-miR-15b-5p	21:CG	0.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	22:AC	1.0	1.0	4563.0	11775.0
mmu-miR-15b-5p	22:AG	9.0	6.0	4563.0	11775.0
mmu-miR-15b-5p	22:AT	64.0	126.0	4563.0	11775.0
mmu-miR-15b-5p	21:CA,22:AG	0.0	1.0	4563.0	11775.0
mmu-miR-16-1-3p	PM	5.0	9.0	5.0	9.0
mmu-miR-16-5p	PM	21472.0	31237.0	21709.0	31570.0
mmu-miR-16-5p	1:TA	2.0	1.0	21709.0	31570.0
mmu-miR-16-5p	1:TC	4.0	2.0	21709.0	31570.0
mmu-miR-16-5p	2:AG	1.0	3.0	21709.0	31570.0
mmu-miR-16-5p	2:AT	3.0	6.0	21709.0	31570.0
mmu-miR-16-5p	3:GA	2.0	1.0	21709.0	31570.0
mmu-miR-16-5p	3:GC	0.0	5.0	21709.0	31570.0
mmu-miR-16-5p	3:GT	52.0	87.0	21709.0	31570.0
mmu-miR-16-5p	4:CA	2.0	8.0	21709.0	31570.0
mmu-miR-16-5p	4:CG	3.0	1.0	21709.0	31570.0
mmu-miR-16-5p	4:CT	3.0	4.0	21709.0	31570.0
mmu-miR-16-5p	5:AG	5.0	3.0	21709.0	31570.0
mmu-miR-16-5p	5:AT	0.0	2.0	21709.0	31570.0
mmu-miR-16-5p	6:GA	1.0	2.0	21709.0	31570.0
mmu-miR-16-5p	6:GT	10.0	15.0	21709.0	31570.0
mmu-miR-16-5p	7:CA	3.0	7.0	21709.0	31570.0
mmu-miR-16-5p	7:CG	1.0	1.0	21709.0	31570.0
mmu-miR-16-5p	7:CT	1.0	4.0	21709.0	31570.0
mmu-miR-16-5p	8:AG	4.0	1.0	21709.0	31570.0
mmu-miR-16-5p	8:AT	1.0	3.0	21709.0	31570.0
mmu-miR-16-5p	9:CA	3.0	2.0	21709.0	31570.0
mmu-miR-16-5p	9:CG	0.0	2.0	21709.0	31570.0
mmu-miR-16-5p	9:CT	3.0	4.0	21709.0	31570.0
mmu-miR-16-5p	10:GC	0.0	1.0	21709.0	31570.0
mmu-miR-16-5p	10:GT	13.0	20.0	21709.0	31570.0
mmu-miR-16-5p	11:TA	1.0	4.0	21709.0	31570.0
mmu-miR-16-5p	11:TC	3.0	5.0	21709.0	31570.0
mmu-miR-16-5p	12:AG	3.0	3.0	21709.0	31570.0
mmu-miR-16-5p	12:AT	0.0	6.0	21709.0	31570.0
mmu-miR-16-5p	13:AG	2.0	1.0	21709.0	31570.0
mmu-miR-16-5p	13:AT	0.0	1.0	21709.0	31570.0
mmu-miR-16-5p	14:AG	4.0	0.0	21709.0	31570.0
mmu-miR-16-5p	14:AT	3.0	2.0	21709.0	31570.0
mmu-miR-16-5p	15:TA	7.0	11.0	21709.0	31570.0
mmu-miR-16-5p	15:TC	0.0	1.0	21709.0	31570.0
mmu-miR-16-5p	16:AG	0.0	2.0	21709.0	31570.0
mmu-miR-16-5p	16:AT	1.0	4.0	21709.0	31570.0
mmu-miR-16-5p	17:TA	4.0	0.0	21709.0	31570.0
mmu-miR-16-5p	17:TC	1.0	2.0	21709.0	31570.0
mmu-miR-16-5p	18:TA	4.0	2.0	21709.0	31570.0
mmu-miR-16-5p	18:TC	2.0	3.0	21709.0	31570.0
mmu-miR-16-5p	18:TG	0.0	2.0	21709.0	31570.0
mmu-miR-16-5p	19:GA	2.0	6.0	21709.0	31570.0
mmu-miR-16-5p	19:GC	5.0	2.0	21709.0	31570.0
mmu-miR-16-5p	19:GT	3.0	3.0	21709.0	31570.0
mmu-miR-16-5p	20:GA	4.0	3.0	21709.0	31570.0
mmu-miR-16-5p	20:GC	2.0	1.0	21709.0	31570.0
mmu-miR-16-5p	20:GT	5.0	9.0	21709.0	31570.0
mmu-miR-16-5p	21:CA	5.0	5.0	21709.0	31570.0
mmu-miR-16-5p	21:CG	3.0	1.0	21709.0	31570.0
mmu-miR-16-5p	21:CT	7.0	9.0	21709.0	31570.0
mmu-miR-16-5p	22:GA	37.0	43.0	21709.0	31570.0
mmu-miR-16-5p	22:GC	0.0	4.0	21709.0	31570.0
mmu-miR-16-5p	22:GT	8.0	11.0	21709.0	31570.0
mmu-miR-16-5p	21:CA,22:GA	3.0	1.0	21709.0	31570.0
mmu-miR-16-5p	21:CA,22:GT	1.0	0.0	21709.0	31570.0
mmu-miR-16-5p	21:CG,22:GC	0.0	1.0	21709.0	31570.0
mmu-miR-17-3p	11:GA,21:AG	43.0	66.0	44.0	66.0
mmu-miR-17-3p	11:GA,22:GT	1.0	0.0	44.0	66.0
mmu-miR-17-5p	PM	7716.0	6925.0	7956.0	7110.0
mmu-miR-17-5p	1:CA	4.0	2.0	7956.0	7110.0
mmu-miR-17-5p	1:CG	1.0	1.0	7956.0	7110.0
mmu-miR-17-5p	2:AC	4.0	2.0	7956.0	7110.0
mmu-miR-17-5p	2:AG	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	3:AT	2.0	1.0	7956.0	7110.0
mmu-miR-17-5p	4:AG	3.0	0.0	7956.0	7110.0
mmu-miR-17-5p	5:GA	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	6:TC	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	7:GA	1.0	1.0	7956.0	7110.0
mmu-miR-17-5p	7:GT	0.0	2.0	7956.0	7110.0
mmu-miR-17-5p	8:CA	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	8:CT	0.0	4.0	7956.0	7110.0
mmu-miR-17-5p	9:TA	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	9:TC	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	11:AT	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	12:CA	2.0	3.0	7956.0	7110.0
mmu-miR-17-5p	12:CG	2.0	0.0	7956.0	7110.0
mmu-miR-17-5p	13:AG	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	13:AT	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	14:GC	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	14:GT	2.0	5.0	7956.0	7110.0
mmu-miR-17-5p	15:TA	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	16:GA	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	16:GC	2.0	0.0	7956.0	7110.0
mmu-miR-17-5p	16:GT	3.0	6.0	7956.0	7110.0
mmu-miR-17-5p	17:CA	2.0	0.0	7956.0	7110.0
mmu-miR-17-5p	17:CG	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	17:CT	0.0	2.0	7956.0	7110.0
mmu-miR-17-5p	18:AG	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	18:AT	3.0	1.0	7956.0	7110.0
mmu-miR-17-5p	19:GA	1.0	1.0	7956.0	7110.0
mmu-miR-17-5p	19:GT	1.0	2.0	7956.0	7110.0
mmu-miR-17-5p	20:GA	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	20:GT	1.0	1.0	7956.0	7110.0
mmu-miR-17-5p	22:AT	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	23:GA	59.0	49.0	7956.0	7110.0
mmu-miR-17-5p	23:GC	3.0	3.0	7956.0	7110.0
mmu-miR-17-5p	23:GT	132.0	88.0	7956.0	7110.0
mmu-miR-17-5p	2:AC,23:GA	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	16:GT,19:GT	1.0	0.0	7956.0	7110.0
mmu-miR-17-5p	16:GT,23:GT	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	21:TA,23:GA	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	22:AC,23:GT	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	22:AG,23:GA	0.0	1.0	7956.0	7110.0
mmu-miR-17-5p	22:AT,23:GT	0.0	1.0	7956.0	7110.0
mmu-miR-181a-1-3p	PM	62.0	45.0	64.0	53.0
mmu-miR-181a-1-3p	22:CA	1.0	0.0	64.0	53.0
