miRNA name	pos:mut	trimmed_NGN2_Nicotinamide_Vitamin_B3_SRR22128557	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_Fluorouracil_5-Fluoracil_5-FU_SRR22128317	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Vitamin_D2_SRR22128243	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_Nicotinamide_Vitamin_B3_SRR22128557 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_Fluorouracil_5-Fluoracil_5-FU_SRR22128317 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Vitamin_D2_SRR22128243 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)
hsa-miR-30e-5p	PM	21.0	4.0	37.0	0.0	1.0	1.0	0.0	0.0	1.0	21.0	4.0	37.0	0.0	1.0	1.0	0.0	0.0	1.0
hsa-miR-31-5p	PM	11.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3117-3p	PM	7.0	1.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-3117-3p	9:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-3120-3p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3127-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3130-3p	21:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3135b	7:AC,8:GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	13.0	637.0	4.0	3.0	4.0	3.0	6.0	7.0
hsa-miR-3135b	7:AT,8:GC	125.0	13.0	636.0	4.0	3.0	4.0	3.0	6.0	7.0	125.0	13.0	637.0	4.0	3.0	4.0	3.0	6.0	7.0
hsa-miR-3150a-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3157-5p	PM	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3164	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3173-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3177-3p	PM	6.0	1.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	1.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-3177-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3178	12:GT,14:AC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	59.0	254.0	13.0	12.0	17.0	30.0	22.0	22.0
hsa-miR-3178	15:TA,16:CA	173.0	59.0	253.0	13.0	12.0	17.0	30.0	22.0	22.0	174.0	59.0	254.0	13.0	12.0	17.0	30.0	22.0	22.0
hsa-miR-3178	15:TG,16:CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	59.0	254.0	13.0	12.0	17.0	30.0	22.0	22.0
hsa-miR-3180	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3182	17:CG	8.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3187-3p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3187-3p	20:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3190-5p	20:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3195	17:TC	111.0	18.0	139.0	6.0	0.0	13.0	1.0	5.0	9.0	160.0	27.0	282.0	10.0	1.0	17.0	2.0	8.0	9.0
hsa-miR-3195	6:CG,16:TC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	27.0	282.0	10.0	1.0	17.0	2.0	8.0	9.0
hsa-miR-3195	10:CA,16:TG	46.0	8.0	130.0	3.0	1.0	4.0	1.0	1.0	0.0	160.0	27.0	282.0	10.0	1.0	17.0	2.0	8.0	9.0
hsa-miR-3195	13:GT,17:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	27.0	282.0	10.0	1.0	17.0	2.0	8.0	9.0
hsa-miR-3195	16:TA,17:TC	3.0	1.0	10.0	1.0	0.0	0.0	0.0	2.0	0.0	160.0	27.0	282.0	10.0	1.0	17.0	2.0	8.0	9.0
hsa-miR-3196	17:TG,18:CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	31.0	216.0	7.0	5.0	18.0	8.0	6.0	9.0
hsa-miR-3196	17:TG,18:CG	94.0	30.0	216.0	7.0	5.0	18.0	8.0	6.0	9.0	94.0	31.0	216.0	7.0	5.0	18.0	8.0	6.0	9.0
hsa-miR-32-5p	PM	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-3200-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3200-5p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-320a-3p	PM	774.0	18.0	1105.0	3.0	5.0	26.0	8.0	14.0	17.0	776.0	19.0	1108.0	3.0	5.0	26.0	8.0	14.0	17.0
hsa-miR-320a-3p	5:GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	776.0	19.0	1108.0	3.0	5.0	26.0	8.0	14.0	17.0
hsa-miR-320a-3p	7:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	776.0	19.0	1108.0	3.0	5.0	26.0	8.0	14.0	17.0
hsa-miR-320a-3p	13:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	776.0	19.0	1108.0	3.0	5.0	26.0	8.0	14.0	17.0
hsa-miR-320a-3p	15:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	776.0	19.0	1108.0	3.0	5.0	26.0	8.0	14.0	17.0
hsa-miR-320a-3p	16:AG	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	776.0	19.0	1108.0	3.0	5.0	26.0	8.0	14.0	17.0
hsa-miR-320b	PM	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-320c	PM	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-320d	PM	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-320d	18:GA,19:AT	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-320e	16:AG	80.0	2.0	178.0	2.0	1.0	2.0	2.0	1.0	4.0	80.0	2.0	178.0	2.0	1.0	2.0	2.0	1.0	4.0
hsa-miR-323a-3p	PM	208.0	3.0	207.0	2.0	1.0	3.0	2.0	1.0	2.0	213.0	3.0	212.0	2.0	1.0	3.0	2.0	1.0	2.0
hsa-miR-323a-3p	13:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	3.0	212.0	2.0	1.0	3.0	2.0	1.0	2.0
hsa-miR-323a-3p	15:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	3.0	212.0	2.0	1.0	3.0	2.0	1.0	2.0
hsa-miR-323a-3p	18:CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	3.0	212.0	2.0	1.0	3.0	2.0	1.0	2.0
hsa-miR-323a-3p	21:TA	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	3.0	212.0	2.0	1.0	3.0	2.0	1.0	2.0
hsa-miR-323a-3p	21:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	3.0	212.0	2.0	1.0	3.0	2.0	1.0	2.0
hsa-miR-323a-5p	PM	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-323a-5p	22:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-324-3p	7:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-324-5p	PM	129.0	3.0	215.0	1.0	0.0	5.0	1.0	3.0	1.0	130.0	3.0	216.0	1.0	0.0	5.0	1.0	3.0	1.0
hsa-miR-324-5p	10:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	3.0	216.0	1.0	0.0	5.0	1.0	3.0	1.0
hsa-miR-324-5p	22:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	3.0	216.0	1.0	0.0	5.0	1.0	3.0	1.0
hsa-miR-326	PM	3.0	1.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-328-3p	PM	10.0	1.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	2.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-328-3p	22:TC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-329-3p	PM	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-329-3p	22:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-330-3p	PM	11.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-330-5p	PM	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-331-3p	PM	254.0	9.0	875.0	6.0	0.0	13.0	0.0	2.0	3.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	14:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	17:TC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	21:AC	7.0	1.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	21:AT	46.0	1.0	226.0	0.0	0.0	4.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	11:CT,21:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	14:TC,21:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-3p	18:AT,21:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	11.0	1135.0	6.0	0.0	17.0	0.0	2.0	3.0
hsa-miR-331-5p	PM	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-331-5p	12:CT	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-331-5p	22:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-335-3p	PM	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-335-5p	PM	421.0	12.0	509.0	2.0	3.0	9.0	1.0	2.0	8.0	432.0	13.0	527.0	2.0	3.0	9.0	1.0	2.0	9.0
hsa-miR-335-5p	6:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432.0	13.0	527.0	2.0	3.0	9.0	1.0	2.0	9.0
hsa-miR-335-5p	14:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	432.0	13.0	527.0	2.0	3.0	9.0	1.0	2.0	9.0
hsa-miR-335-5p	18:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432.0	13.0	527.0	2.0	3.0	9.0	1.0	2.0	9.0
hsa-miR-335-5p	23:TA	9.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	1.0	432.0	13.0	527.0	2.0	3.0	9.0	1.0	2.0	9.0
hsa-miR-335-5p	22:GT,23:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	432.0	13.0	527.0	2.0	3.0	9.0	1.0	2.0	9.0
hsa-miR-337-3p	PM	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-337-5p	PM	3.0	1.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-338-3p	PM	5.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-338-5p	22:GT	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-3p	PM	12.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-3p	9:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-3p	23:GT	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-5p	PM	7.0	1.0	23.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	1.0	23.0	0.0	0.0	0.0	0.0	2.0	1.0
hsa-miR-33a-3p	22:CT	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-33a-5p	PM	12.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-33b-5p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-340-3p	PM	23.0	1.0	18.0	0.0	0.0	1.0	0.0	0.0	1.0	23.0	1.0	18.0	0.0	0.0	1.0	0.0	0.0	1.0
hsa-miR-340-5p	PM	155.0	4.0	72.0	1.0	0.0	2.0	2.0	1.0	4.0	158.0	4.0	73.0	1.0	0.0	3.0	2.0	1.0	4.0
hsa-miR-340-5p	22:TA	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	158.0	4.0	73.0	1.0	0.0	3.0	2.0	1.0	4.0
hsa-miR-342-3p	PM	274.0	14.0	654.0	8.0	4.0	14.0	2.0	5.0	9.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	8:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	11:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	13:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	15:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	21:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	22:GA	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-3p	23:TC	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	277.0	14.0	658.0	9.0	4.0	15.0	2.0	6.0	9.0
hsa-miR-342-5p	PM	44.0	2.0	87.0	0.0	0.0	4.0	0.0	0.0	0.0	44.0	2.0	87.0	0.0	0.0	4.0	0.0	0.0	0.0
hsa-miR-345-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-345-5p	PM	17.0	1.0	100.0	0.0	0.0	0.0	2.0	4.0	2.0	22.0	3.0	137.0	0.0	0.0	1.0	2.0	4.0	3.0
hsa-miR-345-5p	15:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	3.0	137.0	0.0	0.0	1.0	2.0	4.0	3.0
hsa-miR-345-5p	22:CA	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	3.0	137.0	0.0	0.0	1.0	2.0	4.0	3.0
hsa-miR-345-5p	22:CT	4.0	2.0	27.0	0.0	0.0	1.0	0.0	0.0	0.0	22.0	3.0	137.0	0.0	0.0	1.0	2.0	4.0	3.0
hsa-miR-345-5p	7:TC,22:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	22.0	3.0	137.0	0.0	0.0	1.0	2.0	4.0	3.0
hsa-miR-345-5p	21:TA,22:CA	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	3.0	137.0	0.0	0.0	1.0	2.0	4.0	3.0
hsa-miR-346	PM	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34a-5p	PM	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34a-5p	22:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34c-3p	PM	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34c-5p	PM	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3605-3p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3605-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-361-3p	PM	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-361-5p	PM	311.0	13.0	558.0	7.0	0.0	16.0	4.0	3.0	9.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-361-5p	8:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-361-5p	11:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-361-5p	16:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-361-5p	18:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-361-5p	22:CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-361-5p	22:CT	7.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	13.0	575.0	7.0	0.0	16.0	4.0	3.0	9.0
hsa-miR-3615	PM	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3615	21:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3620-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-363-3p	PM	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-363-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3659	PM	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-369-3p	PM	33.0	1.0	20.0	1.0	0.0	1.0	0.0	0.0	0.0	33.0	1.0	20.0	1.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-369-5p	PM	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-369-5p	22:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3691-3p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-370-3p	PM	30.0	1.0	66.0	0.0	0.0	1.0	0.0	0.0	0.0	30.0	2.0	68.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-370-3p	22:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	68.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-370-3p	22:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	68.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-370-3p	21:GA,22:TG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	68.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-374a-5p	PM	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-374b-3p	PM	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-374b-5p	PM	292.0	7.0	434.0	3.0	3.0	20.0	4.0	1.0	4.0	294.0	7.0	437.0	3.0	3.0	20.0	4.0	1.0	5.0
hsa-miR-374b-5p	11:AG	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	7.0	437.0	3.0	3.0	20.0	4.0	1.0	5.0
hsa-miR-374b-5p	11:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	7.0	437.0	3.0	3.0	20.0	4.0	1.0	5.0
hsa-miR-374b-5p	12:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	7.0	437.0	3.0	3.0	20.0	4.0	1.0	5.0
hsa-miR-374b-5p	13:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	294.0	7.0	437.0	3.0	3.0	20.0	4.0	1.0	5.0
hsa-miR-374b-5p	22:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	7.0	437.0	3.0	3.0	20.0	4.0	1.0	5.0
hsa-miR-374c-5p	21:CT,22:TC	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
