miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-4508	10:GC,11:GA	0.0	3.0	19.0	29.0
hsa-miR-4508	15:GT,16:CG	1.0	0.0	19.0	29.0
hsa-miR-4510	19:GA	1.0	0.0	29.0	5.0
hsa-miR-4517	10:GA	1.0	0.0	4.0	0.0
hsa-miR-4528	20:GC	1.0	0.0	22.0	9.0
hsa-miR-4531	6:GT	0.0	2.0	26.0	6.0
hsa-miR-4531	6:GT,9:GC	1.0	0.0	26.0	6.0
hsa-miR-4531	6:GT,12:TG	25.0	2.0	26.0	6.0
hsa-miR-4531	15:TC,16:GA	0.0	1.0	26.0	6.0
hsa-miR-4534	7:AC,12:GC	5.0	0.0	5.0	0.0
hsa-miR-4535	15:GC,17:CG	0.0	1.0	0.0	1.0
hsa-miR-454-3p	13:GC	2.0	0.0	34313.0	12943.0
hsa-miR-454-3p	13:GT	5.0	1.0	34313.0	12943.0
hsa-miR-454-3p	20:GA	1.0	0.0	34313.0	12943.0
hsa-miR-454-3p	21:GA	1.0	0.0	34313.0	12943.0
hsa-miR-454-3p	22:GA	5.0	0.0	34313.0	12943.0
hsa-miR-454-3p	22:GC	2.0	1.0	34313.0	12943.0
hsa-miR-454-3p	22:GT	1.0	0.0	34313.0	12943.0
hsa-miR-454-3p	22:GA,23:TA	2.0	1.0	34313.0	12943.0
hsa-miR-455-5p	22:GA	0.0	1.0	490.0	144.0
hsa-miR-455-5p	22:GT	2.0	1.0	490.0	144.0
hsa-miR-4634	14:CT,16:GC	1.0	0.0	1.0	0.0
hsa-miR-4638-3p	23:GT	1.0	1.0	14.0	3.0
hsa-miR-4640-5p	23:GA	1.0	0.0	12.0	3.0
hsa-miR-4648	20:GA	3.0	0.0	39.0	6.0
hsa-miR-4654	22:GT	0.0	1.0	8.0	3.0
hsa-miR-4669	21:GA,22:GA	0.0	1.0	2.0	1.0
hsa-miR-4685-3p	22:GT	0.0	1.0	8.0	8.0
hsa-miR-4685-3p	21:AT,22:GT	1.0	0.0	8.0	8.0
hsa-miR-4688	22:GA	0.0	1.0	3.0	3.0
hsa-miR-4688	21:GT,22:GA	0.0	1.0	3.0	3.0
hsa-miR-4705	21:GT,22:TG	0.0	1.0	34.0	30.0
hsa-miR-4725-3p	22:GA	1.0	0.0	1.0	0.0
hsa-miR-4726-5p	23:GA	1.0	0.0	12.0	1.0
hsa-miR-4726-5p	22:GA,23:GA	1.0	0.0	12.0	1.0
hsa-miR-4728-3p	25:GT	2.0	1.0	17.0	3.0
hsa-miR-4734	22:GT	0.0	1.0	0.0	1.0
hsa-miR-4740-5p	22:GT	3.0	1.0	4.0	3.0
hsa-miR-4740-5p	21:GT,22:GT	1.0	1.0	4.0	3.0
hsa-miR-4741	21:GT,22:CT	1.0	0.0	6.0	1.0
hsa-miR-4742-3p	23:GA	5.0	0.0	33.0	11.0
hsa-miR-4742-3p	23:GT	1.0	1.0	33.0	11.0
hsa-miR-4742-3p	22:AT,23:GT	0.0	1.0	33.0	11.0
hsa-miR-4746-5p	22:GA	1.0	0.0	80.0	15.0
hsa-miR-4746-5p	22:GT,23:AT	0.0	1.0	80.0	15.0
hsa-miR-4747-5p	22:GT	1.0	0.0	2.0	0.0
hsa-miR-4749-3p	20:GT	0.0	2.0	28.0	10.0
hsa-miR-4750-3p	22:GA	1.0	0.0	6.0	1.0
hsa-miR-4750-3p	22:GC	1.0	1.0	6.0	1.0
hsa-miR-4781-3p	20:GT	1.0	0.0	40.0	25.0
hsa-miR-4787-3p	23:GA,24:CA	1.0	0.0	190.0	112.0
hsa-miR-4787-3p	23:GT,24:CT	3.0	0.0	190.0	112.0
hsa-miR-483-3p	17:GA	1.0	0.0	31.0	9.0
hsa-miR-483-5p	22:GA	21.0	1.0	134.0	17.0
hsa-miR-483-5p	22:GT	14.0	1.0	134.0	17.0
hsa-miR-483-5p	20:GA,22:GA	4.0	0.0	134.0	17.0
hsa-miR-484	10:GC	2.0	0.0	14170.0	4571.0
hsa-miR-484	20:GA	1.0	0.0	14170.0	4571.0
hsa-miR-484	20:GT	0.0	1.0	14170.0	4571.0
hsa-miR-484	20:GA,21:AT	2.0	0.0	14170.0	4571.0
hsa-miR-484	20:GT,21:AT	9.0	6.0	14170.0	4571.0
hsa-miR-486-5p	10:GA	6.0	3.0	49859.0	26142.0
hsa-miR-486-5p	10:GT	1.0	2.0	49859.0	26142.0
hsa-miR-486-5p	12:GA	1.0	3.0	49859.0	26142.0
hsa-miR-486-5p	12:GT	2.0	1.0	49859.0	26142.0
hsa-miR-486-5p	15:GA	4.0	1.0	49859.0	26142.0
hsa-miR-486-5p	15:GC	6.0	4.0	49859.0	26142.0
hsa-miR-486-5p	15:GT	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	20:GA	5.0	2.0	49859.0	26142.0
hsa-miR-486-5p	20:GC	3.0	0.0	49859.0	26142.0
hsa-miR-486-5p	20:GT	5.0	3.0	49859.0	26142.0
hsa-miR-486-5p	22:GA	1517.0	642.0	49859.0	26142.0
hsa-miR-486-5p	22:GC	493.0	208.0	49859.0	26142.0
hsa-miR-486-5p	22:GT	1514.0	609.0	49859.0	26142.0
hsa-miR-486-5p	13:CT,22:GA	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	13:CT,22:GT	1.0	0.0	49859.0	26142.0
hsa-miR-486-5p	15:GC,22:GT	1.0	0.0	49859.0	26142.0
hsa-miR-486-5p	16:CA,22:GC	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	16:CT,22:GT	1.0	0.0	49859.0	26142.0
hsa-miR-486-5p	19:CT,22:GA	1.0	0.0	49859.0	26142.0
hsa-miR-486-5p	20:GA,22:GC	1.0	0.0	49859.0	26142.0
hsa-miR-486-5p	20:GT,22:GC	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	21:AG,22:GA	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	21:AG,22:GC	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	21:AG,22:GT	0.0	1.0	49859.0	26142.0
hsa-miR-486-5p	21:AT,22:GA	8.0	6.0	49859.0	26142.0
hsa-miR-486-5p	21:AT,22:GC	3.0	0.0	49859.0	26142.0
hsa-miR-486-5p	21:AT,22:GT	25.0	8.0	49859.0	26142.0
hsa-miR-487b-5p	22:GT	1.0	0.0	2.0	4.0
hsa-miR-488-3p	18:GC	1.0	1.0	2907.0	1202.0
hsa-miR-488-3p	19:GA	1.0	0.0	2907.0	1202.0
hsa-miR-490-3p	19:GC	1.0	0.0	4601.0	3532.0
hsa-miR-490-3p	22:GA	6.0	2.0	4601.0	3532.0
hsa-miR-490-3p	22:GT	21.0	8.0	4601.0	3532.0
hsa-miR-490-3p	21:TC,22:GT	1.0	0.0	4601.0	3532.0
hsa-miR-490-5p	19:GA,20:TA	1.0	1.0	715.0	612.0
hsa-miR-490-5p	19:GA,20:TC	1.0	0.0	715.0	612.0
hsa-miR-491-5p	22:GA	2.0	0.0	222.0	78.0
hsa-miR-491-5p	22:GT	2.0	0.0	222.0	78.0
hsa-miR-491-5p	21:GA,22:GA	1.0	0.0	222.0	78.0
hsa-miR-493-3p	22:GT	4.0	2.0	19.0	7.0
hsa-miR-5001-3p	15:AC,16:GT	1.0	0.0	85.0	30.0
hsa-miR-500a-3p	9:GC	0.0	1.0	32532.0	6676.0
hsa-miR-500a-3p	10:GC	4.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	10:GT	2.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	11:GA	1.0	1.0	32532.0	6676.0
hsa-miR-500a-3p	11:GC	1.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	11:GT	0.0	1.0	32532.0	6676.0
hsa-miR-500a-3p	15:GA	1.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	15:GC	1.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	15:GT	2.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	16:GA	3.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	16:GT	4.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	22:GA	13.0	2.0	32532.0	6676.0
hsa-miR-500a-3p	22:GC	1.0	0.0	32532.0	6676.0
hsa-miR-500a-3p	22:GT	6.0	0.0	32532.0	6676.0
hsa-miR-500b-5p	17:GT,18:TG	1.0	0.0	96.0	28.0
hsa-miR-501-3p	2:AG,10:GA	4.0	0.0	4119.0	858.0
hsa-miR-5010-3p	22:GA	1.0	1.0	205.0	171.0
hsa-miR-5010-3p	22:GT	4.0	5.0	205.0	171.0
hsa-miR-5010-3p	21:AT,22:GA	1.0	0.0	205.0	171.0
hsa-miR-502-3p	10:GA	1.0	0.0	193.0	69.0
hsa-miR-503-5p	21:CA,23:GA	7.0	2.0	18.0	10.0
hsa-miR-503-5p	21:CA,23:GC	3.0	3.0	18.0	10.0
hsa-miR-503-5p	21:CA,23:GT	3.0	5.0	18.0	10.0
hsa-miR-503-5p	21:CG,23:GA	1.0	0.0	18.0	10.0
hsa-miR-505-3p	12:GT	0.0	1.0	2802.0	1419.0
hsa-miR-505-3p	16:GC	1.0	0.0	2802.0	1419.0
hsa-miR-505-3p	16:GT	1.0	0.0	2802.0	1419.0
hsa-miR-505-5p	10:GA	1.0	0.0	419.0	135.0
hsa-miR-509-3p	22:GT	1.0	0.0	108.0	48.0
hsa-miR-5100	4:AG,5:GA	0.0	1.0	0.0	1.0
hsa-miR-520d-5p	10:GA,15:CG	5.0	1.0	5.0	1.0
hsa-miR-532-3p	16:GT	1.0	0.0	618.0	228.0
hsa-miR-532-5p	9:GA	1.0	1.0	6028.0	1722.0
hsa-miR-532-5p	13:GC	1.0	0.0	6028.0	1722.0
hsa-miR-532-5p	13:GT	1.0	0.0	6028.0	1722.0
hsa-miR-532-5p	16:GT	1.0	0.0	6028.0	1722.0
hsa-miR-532-5p	17:GA	1.0	0.0	6028.0	1722.0
hsa-miR-532-5p	21:GA	1.0	1.0	6028.0	1722.0
hsa-miR-548ar-5p	10:TC,11:GA	1.0	0.0	8.0	2.0
hsa-miR-548at-5p	13:GA	20.0	0.0	33.0	11.0
hsa-miR-548au-5p	11:GT	3.0	2.0	74.0	23.0
hsa-miR-548au-5p	10:TC,11:GA	5.0	3.0	74.0	23.0
hsa-miR-548av-3p	10:GC	1.0	0.0	123.0	16.0
hsa-miR-548av-3p	9:AC,10:GA	3.0	0.0	123.0	16.0
hsa-miR-548av-3p	10:GA,18:TG	1.0	0.0	123.0	16.0
hsa-miR-548b-5p	20:GT	1.0	0.0	69.0	27.0
hsa-miR-548q	21:GT,22:GT	1.0	0.0	2.0	0.0
hsa-miR-550a-3-5p	20:GA	2.0	2.0	110.0	52.0
hsa-miR-550b-3p	19:TA,20:GC	1.0	0.0	14.0	4.0
hsa-miR-550b-3p	19:TA,20:GT	13.0	4.0	14.0	4.0
hsa-miR-551b-3p	15:GT	1.0	0.0	1448.0	1025.0
hsa-miR-551b-3p	21:GA	0.0	1.0	1448.0	1025.0
hsa-miR-551b-3p	21:GC	1.0	0.0	1448.0	1025.0
hsa-miR-551b-3p	21:GT	2.0	0.0	1448.0	1025.0
hsa-miR-556-5p	22:GA	12.0	1.0	14.0	4.0
hsa-miR-5582-3p	22:GT	1.0	0.0	1.0	0.0
hsa-miR-5585-3p	5:AG,13:GA	0.0	1.0	10.0	21.0
hsa-miR-5585-3p	15:CT,21:GT	0.0	2.0	10.0	21.0
hsa-miR-5683	11:GA	0.0	1.0	1423.0	499.0
hsa-miR-5684	1:AC,20:GA	0.0	1.0	7.0	13.0
hsa-miR-5684	1:AT,20:GT	0.0	1.0	7.0	13.0
hsa-miR-5684	6:TC,20:GT	0.0	2.0	7.0	13.0
hsa-miR-5699-5p	22:GA	1.0	0.0	108.0	58.0
hsa-miR-5699-5p	22:GT	0.0	2.0	108.0	58.0
hsa-miR-5701	2:TG,6:GA	1.0	0.0	5015.0	3342.0
hsa-miR-5701	2:TG,11:GA	2.0	0.0	5015.0	3342.0
hsa-miR-5701	2:TG,11:GC	1.0	0.0	5015.0	3342.0
hsa-miR-5701	2:TG,11:GT	1.0	0.0	5015.0	3342.0
hsa-miR-5701	2:TG,16:GT	1.0	0.0	5015.0	3342.0
hsa-miR-5708	7:GC,9:CT	0.0	1.0	0.0	7.0
hsa-miR-5708	7:GC,12:TC	0.0	2.0	0.0	7.0
hsa-miR-5708	7:GC,18:AG	0.0	3.0	0.0	7.0
hsa-miR-5708	7:GT,18:AG	0.0	1.0	0.0	7.0
hsa-miR-574-5p	22:GA	1.0	1.0	177.0	34.0
hsa-miR-574-5p	22:GT	3.0	0.0	177.0	34.0
hsa-miR-574-5p	21:TA,22:GA	1.0	0.0	177.0	34.0
hsa-miR-574-5p	22:GA,23:TA	0.0	2.0	177.0	34.0
hsa-miR-576-5p	17:GT	1.0	0.0	696.0	257.0
hsa-miR-579-5p	22:GA	2.0	0.0	16.0	6.0
hsa-miR-579-5p	22:GC	0.0	2.0	16.0	6.0
hsa-miR-579-5p	22:GT	1.0	1.0	16.0	6.0
hsa-miR-580-3p	22:GA	1.0	0.0	70.0	21.0
hsa-miR-580-3p	21:GA,22:GA	1.0	0.0	70.0	21.0
hsa-miR-582-3p	10:GA	1.0	1.0	4304.0	872.0
hsa-miR-582-3p	18:GT	1.0	0.0	4304.0	872.0
hsa-miR-584-5p	22:GA	117.0	5.0	265.0	18.0
hsa-miR-584-5p	22:GC	2.0	0.0	265.0	18.0
hsa-miR-584-5p	22:GT	89.0	9.0	265.0	18.0
hsa-miR-584-5p	10:GA,22:GT	1.0	0.0	265.0	18.0
hsa-miR-584-5p	21:AT,22:GA	26.0	0.0	265.0	18.0
hsa-miR-584-5p	21:AT,22:GT	2.0	2.0	265.0	18.0
hsa-miR-589-3p	23:GA,24:AT	2.0	1.0	270.0	86.0
hsa-miR-589-3p	23:GC,24:AT	0.0	1.0	270.0	86.0
hsa-miR-589-3p	23:GT,24:AT	13.0	4.0	270.0	86.0
hsa-miR-589-5p	20:GA	0.0	1.0	2055.0	516.0
hsa-miR-589-5p	20:GT	1.0	0.0	2055.0	516.0
hsa-miR-589-5p	22:GA	64.0	13.0	2055.0	516.0
hsa-miR-589-5p	22:GT	43.0	8.0	2055.0	516.0
hsa-miR-589-5p	21:AT,22:GT	1.0	2.0	2055.0	516.0
hsa-miR-590-3p	10:GA	1.0	0.0	918.0	297.0
hsa-miR-592	15:GA	0.0	1.0	1363.0	774.0
hsa-miR-592	21:GT	1.0	0.0	1363.0	774.0
hsa-miR-592	21:GA,22:TA	0.0	1.0	1363.0	774.0
hsa-miR-598-3p	10:GC	0.0	1.0	11385.0	5511.0
hsa-miR-598-3p	10:GT	1.0	0.0	11385.0	5511.0
hsa-miR-598-3p	13:GA	0.0	1.0	11385.0	5511.0
hsa-miR-598-3p	13:GC	0.0	1.0	11385.0	5511.0
hsa-miR-598-3p	13:GT	1.0	1.0	11385.0	5511.0
hsa-miR-598-3p	19:GC	1.0	0.0	11385.0	5511.0
hsa-miR-598-3p	10:GA,22:AT	1.0	0.0	11385.0	5511.0
hsa-miR-598-3p	12:TC,19:GA	0.0	1.0	11385.0	5511.0
hsa-miR-598-3p	13:GC,22:AT	1.0	0.0	11385.0	5511.0
hsa-miR-6131	15:GT	11.0	11.0	152369.0	234522.0
hsa-miR-6131	9:AC,15:GA	9.0	10.0	152369.0	234522.0
hsa-miR-6131	9:AC,15:GC	24.0	45.0	152369.0	234522.0
hsa-miR-6131	9:AC,15:GT	152212.0	234256.0	152369.0	234522.0
hsa-miR-6131	9:AG,15:GT	6.0	6.0	152369.0	234522.0
hsa-miR-6131	9:AT,15:GT	20.0	21.0	152369.0	234522.0
hsa-miR-6131	12:TA,15:GT	2.0	1.0	152369.0	234522.0
hsa-miR-6134	13:AT,18:GT	2.0	1.0	2.0	1.0
hsa-miR-618	12:GT	0.0	1.0	509.0	244.0
hsa-miR-619-5p	4:GA	3.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA	1.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GC	2.0	1.0	116.0	349.0
hsa-miR-619-5p	13:GA	0.0	3.0	116.0	349.0
hsa-miR-619-5p	13:GC	0.0	2.0	116.0	349.0
hsa-miR-619-5p	14:GA	4.0	13.0	116.0	349.0
hsa-miR-619-5p	14:GT	0.0	3.0	116.0	349.0
hsa-miR-619-5p	18:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	20:GA	0.0	10.0	116.0	349.0
hsa-miR-619-5p	1:GC,14:GA	1.0	0.0	116.0	349.0
hsa-miR-619-5p	3:TG,6:GC	0.0	1.0	116.0	349.0
hsa-miR-619-5p	4:GA,16:AG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	4:GA,16:AT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	4:GA,21:CG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	4:GC,5:GT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA,8:TC	1.0	0.0	116.0	349.0
hsa-miR-619-5p	5:GA,9:TG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA,12:AT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA,14:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA,16:AC	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA,16:AG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GA,16:AT	1.0	0.0	116.0	349.0
hsa-miR-619-5p	5:GC,14:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GC,15:CT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	5:GT,21:CT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GA,10:AG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GA,11:CT	1.0	0.0	116.0	349.0
hsa-miR-619-5p	6:GA,13:GT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GA,16:AG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GA,19:AT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GC,16:AC	0.0	1.0	116.0	349.0
hsa-miR-619-5p	6:GT,16:AG	1.0	0.0	116.0	349.0
hsa-miR-619-5p	7:AG,18:GT	1.0	0.0	116.0	349.0
hsa-miR-619-5p	8:TC,14:GT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	10:AG,14:GA	1.0	5.0	116.0	349.0
hsa-miR-619-5p	10:AG,14:GT	1.0	1.0	116.0	349.0
hsa-miR-619-5p	10:AG,20:GA	1.0	2.0	116.0	349.0
hsa-miR-619-5p	11:CT,13:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	11:CT,20:GA	1.0	2.0	116.0	349.0
hsa-miR-619-5p	13:GA,15:CG	3.0	0.0	116.0	349.0
hsa-miR-619-5p	13:GA,16:AG	0.0	1.0	116.0	349.0
hsa-miR-619-5p	13:GA,20:GA	1.0	0.0	116.0	349.0
hsa-miR-619-5p	14:GA,15:CT	0.0	1.0	116.0	349.0
hsa-miR-619-5p	14:GA,16:AC	1.0	0.0	116.0	349.0
hsa-miR-619-5p	14:GA,16:AG	1.0	6.0	116.0	349.0
hsa-miR-619-5p	14:GA,17:TC	0.0	1.0	116.0	349.0
hsa-miR-619-5p	14:GA,19:AC	0.0	1.0	116.0	349.0
hsa-miR-619-5p	14:GA,20:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	14:GT,16:AG	2.0	3.0	116.0	349.0
hsa-miR-619-5p	16:AC,18:GA	0.0	1.0	116.0	349.0
hsa-miR-619-5p	16:AG,20:GA	0.0	4.0	116.0	349.0
hsa-miR-619-5p	16:AT,20:GA	2.0	0.0	116.0	349.0
hsa-miR-619-5p	18:GC,21:CG	1.0	0.0	116.0	349.0
hsa-miR-619-5p	19:AC,20:GA	2.0	2.0	116.0	349.0
hsa-miR-619-5p	20:GA,21:CT	1.0	0.0	116.0	349.0
hsa-miR-628-5p	19:GT	1.0	0.0	5389.0	1966.0
hsa-miR-628-5p	21:GT	1.0	0.0	5389.0	1966.0
hsa-miR-628-5p	22:GA	122.0	32.0	5389.0	1966.0
hsa-miR-628-5p	22:GT	15.0	2.0	5389.0	1966.0
hsa-miR-643	21:AT,22:GT	1.0	1.0	3.0	2.0
hsa-miR-6511a-3p	21:GT,22:CA	0.0	1.0	442.0	171.0
hsa-miR-6511a-3p	21:GT,22:CT	4.0	0.0	442.0	171.0
hsa-miR-6511a-5p	23:GT	2.0	1.0	17.0	6.0
hsa-miR-6511a-5p	22:GA,23:GA	1.0	0.0	17.0	6.0
hsa-miR-6515-3p	20:GT	0.0	1.0	4.0	4.0
hsa-miR-652-3p	14:GA	1.0	0.0	4131.0	2470.0
hsa-miR-652-3p	15:GT	1.0	0.0	4131.0	2470.0
hsa-miR-652-3p	16:GC	0.0	1.0	4131.0	2470.0
hsa-miR-652-3p	19:GC	0.0	1.0	4131.0	2470.0
hsa-miR-652-3p	21:GA	56.0	19.0	4131.0	2470.0
hsa-miR-652-3p	21:GT	29.0	22.0	4131.0	2470.0
hsa-miR-652-3p	19:GT,21:GA	0.0	1.0	4131.0	2470.0
hsa-miR-653-5p	1:GA,3:GC	1.0	0.0	1.0	0.0
hsa-miR-660-5p	16:GA	0.0	1.0	7728.0	2284.0
hsa-miR-660-5p	16:GC	1.0	0.0	7728.0	2284.0
hsa-miR-660-5p	17:GT	2.0	1.0	7728.0	2284.0
hsa-miR-660-5p	22:GA	20.0	3.0	7728.0	2284.0
hsa-miR-660-5p	22:GT	1.0	0.0	7728.0	2284.0
hsa-miR-660-5p	9:GA,17:GT	1.0	0.0	7728.0	2284.0
hsa-miR-668-3p	15:GA	0.0	1.0	36.0	13.0
hsa-miR-670-3p	19:GA	2.0	0.0	8517.0	1665.0
hsa-miR-670-3p	19:GC	1.0	1.0	8517.0	1665.0
hsa-miR-670-3p	20:GA	3.0	0.0	8517.0	1665.0
hsa-miR-670-3p	20:GT	1.0	0.0	8517.0	1665.0
hsa-miR-670-5p	15:GT	1.0	0.0	137.0	19.0
hsa-miR-671-3p	14:GA	1.0	0.0	2112.0	502.0
hsa-miR-671-5p	23:GA	3.0	0.0	407.0	65.0
hsa-miR-671-5p	23:GC	0.0	1.0	407.0	65.0
hsa-miR-671-5p	23:GT	4.0	2.0	407.0	65.0
hsa-miR-671-5p	22:AT,23:GT	1.0	0.0	407.0	65.0
hsa-miR-6716-3p	21:GT,22:CT	1.0	0.0	103.0	33.0
hsa-miR-6721-5p	23:GA	0.0	1.0	33.0	19.0
hsa-miR-6721-5p	23:GT	1.0	0.0	33.0	19.0
hsa-miR-6729-3p	21:GT	1.0	0.0	5.0	3.0
hsa-miR-6735-3p	22:GT	1.0	0.0	12.0	1.0
hsa-miR-6738-5p	23:GA	0.0	1.0	0.0	1.0
hsa-miR-6741-3p	22:GT	1.0	0.0	75.0	21.0
hsa-miR-6746-3p	22:GT	0.0	1.0	5.0	1.0
hsa-miR-6747-3p	21:GT	1.0	0.0	119.0	35.0
hsa-miR-6749-3p	21:GT	0.0	1.0	5.0	3.0
hsa-miR-6760-3p	21:GT	3.0	3.0	30.0	15.0
hsa-miR-6762-3p	23:GT	1.0	0.0	8.0	3.0
hsa-miR-6764-5p	22:GT	1.0	0.0	7.0	2.0
hsa-miR-6770-3p	21:GA	1.0	0.0	52.0	16.0
hsa-miR-6770-3p	21:GT	7.0	0.0	52.0	16.0
hsa-miR-6770-3p	20:AT,21:GT	0.0	1.0	52.0	16.0
hsa-miR-6776-3p	23:GT	1.0	0.0	3.0	2.0
hsa-miR-6776-5p	3:TC,5:GA	1.0	0.0	2.0	0.0
hsa-miR-6777-3p	20:GT	1.0	0.0	15.0	8.0
hsa-miR-6777-5p	22:GT	1.0	0.0	3.0	1.0
hsa-miR-6781-3p	22:GA	0.0	1.0	10.0	5.0
hsa-miR-6781-3p	22:GT	1.0	0.0	10.0	5.0
hsa-miR-6783-3p	21:AG,22:GT	0.0	1.0	1.0	2.0
hsa-miR-6783-5p	22:GA	1.0	0.0	4.0	1.0
hsa-miR-6784-3p	22:GT	1.0	0.0	24.0	4.0
hsa-miR-6785-3p	21:GC	1.0	0.0	5.0	4.0
hsa-miR-6785-3p	21:GT	1.0	0.0	5.0	4.0
hsa-miR-6788-3p	20:CT,22:GT	1.0	0.0	2.0	0.0
hsa-miR-6794-5p	19:GT,20:CT	1.0	0.0	29.0	4.0
hsa-miR-6802-3p	22:GT	2.0	0.0	38.0	7.0
hsa-miR-6803-3p	22:GT	4.0	2.0	31.0	15.0
hsa-miR-6803-3p	21:AT,22:GT	1.0	0.0	31.0	15.0
hsa-miR-6806-3p	22:GT	4.0	2.0	37.0	6.0
hsa-miR-6810-3p	23:GT	1.0	1.0	7.0	1.0
hsa-miR-6820-3p	22:GA	1.0	0.0	3.0	3.0
hsa-miR-6820-3p	22:GT	0.0	1.0	3.0	3.0
hsa-miR-6821-3p	21:GC	1.0	0.0	2.0	2.0
hsa-miR-6842-3p	22:GT	4.0	0.0	180.0	37.0
hsa-miR-6848-3p	1:GC,12:GA	1.0	0.0	4.0	2.0
hsa-miR-6852-3p	1:TC,9:GT	0.0	1.0	5.0	5.0
hsa-miR-6852-5p	21:GA	0.0	1.0	40.0	19.0
hsa-miR-6852-5p	21:GT	2.0	2.0	40.0	19.0
hsa-miR-6853-3p	22:GC	1.0	0.0	65.0	12.0
hsa-miR-6853-3p	22:GT	3.0	0.0	65.0	12.0
hsa-miR-6856-3p	22:GT	1.0	0.0	7.0	1.0
hsa-miR-6861-3p	18:GT	1.0	0.0	18.0	10.0
hsa-miR-6861-5p	22:GT	1.0	0.0	1.0	1.0
hsa-miR-6868-3p	16:GC	9.0	1.0	134.0	19.0
hsa-miR-6868-3p	21:GA	3.0	0.0	134.0	19.0
hsa-miR-6868-3p	21:GT	9.0	1.0	134.0	19.0
hsa-miR-6871-3p	22:GT	2.0	0.0	4.0	0.0
hsa-miR-6877-5p	21:GT,22:CT	1.0	0.0	2.0	0.0
hsa-miR-6879-3p	21:GT	1.0	0.0	31.0	4.0
hsa-miR-6883-3p	22:GT	1.0	0.0	7.0	4.0
hsa-miR-6890-3p	20:GA	1.0	0.0	6.0	0.0
hsa-miR-6894-3p	21:GA	2.0	0.0	24.0	5.0
hsa-miR-6894-3p	21:GT	2.0	1.0	24.0	5.0
hsa-miR-6895-3p	22:GT	1.0	0.0	84.0	19.0
hsa-miR-7-1-3p	13:GC	1.0	0.0	1499.0	1179.0
hsa-miR-7-5p	13:GA	1.0	0.0	8076.0	2098.0
hsa-miR-7-5p	22:GA	1.0	0.0	8076.0	2098.0
hsa-miR-7-5p	22:GT	1.0	0.0	8076.0	2098.0
hsa-miR-708-3p	15:GT	0.0	1.0	1988.0	708.0
hsa-miR-708-3p	22:GA	6.0	4.0	1988.0	708.0
hsa-miR-708-3p	22:GT	20.0	10.0	1988.0	708.0
hsa-miR-708-3p	21:AG,22:GT	1.0	0.0	1988.0	708.0
hsa-miR-708-3p	21:AT,22:GT	2.0	0.0	1988.0	708.0
hsa-miR-708-5p	18:GA	1.0	0.0	10438.0	7805.0
hsa-miR-708-5p	18:GC	2.0	2.0	10438.0	7805.0
hsa-miR-708-5p	18:GT	3.0	2.0	10438.0	7805.0
hsa-miR-708-5p	21:GA	0.0	1.0	10438.0	7805.0
hsa-miR-708-5p	21:GC	1.0	0.0	10438.0	7805.0
