miRNA name	pos:mut	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_3	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)
hsa-miR-181b-5p	9:TA,15:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	9:TA,23:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	9:TC,23:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	10:TA,16:CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	10:TC,23:TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	10:TG,23:TA	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	11:GA,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	11:GA,23:TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	11:GC,23:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	13:TA,23:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	13:TA,23:TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	13:TC,17:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	13:TC,23:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	13:TG,14:GC	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	14:GC,19:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	14:GT,23:TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	15:TA,23:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	15:TC,16:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	15:TC,22:GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	15:TC,23:TA	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	16:CA,23:TA	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	16:CT,23:TA	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	16:CT,23:TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	17:GA,23:TA	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	17:GA,23:TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	17:GC,23:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	17:GT,23:TA	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	18:GA,23:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	18:GC,23:TA	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	18:GT,23:TA	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	19:TA,23:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	19:TC,23:TA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	19:TC,23:TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	19:TG,22:GT	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	20:GA,23:TA	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	20:GC,22:GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GA,22:GA	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GA,22:GT	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GA,23:TA	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GC,22:GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GC,23:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GT,22:GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GT,22:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	21:GT,23:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GA,23:TA	566.0	184.0	118.0	99.0	95.0	134.0	62.0	33.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GA,23:TC	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GA,23:TG	18.0	6.0	3.0	3.0	0.0	5.0	4.0	3.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GC,23:TA	5.0	1.0	0.0	4.0	1.0	1.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GC,23:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GT,23:TA	221.0	102.0	83.0	55.0	56.0	76.0	33.0	14.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GT,23:TC	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181b-5p	22:GT,23:TG	10.0	1.0	4.0	2.0	5.0	4.0	1.0	0.0	104549.0	41837.0	62756.0	39015.0	45375.0	44493.0	50647.0	43068.0
hsa-miR-181c-3p	PM	235.0	74.0	51.0	75.0	59.0	53.0	22.0	19.0	248.0	84.0	54.0	77.0	60.0	57.0	24.0	22.0
hsa-miR-181c-3p	15:GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	248.0	84.0	54.0	77.0	60.0	57.0	24.0	22.0
hsa-miR-181c-3p	22:CA	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	248.0	84.0	54.0	77.0	60.0	57.0	24.0	22.0
hsa-miR-181c-3p	22:CT	5.0	6.0	0.0	2.0	0.0	0.0	1.0	0.0	248.0	84.0	54.0	77.0	60.0	57.0	24.0	22.0
hsa-miR-181c-3p	17:GT,20:GT	7.0	0.0	1.0	0.0	1.0	4.0	1.0	3.0	248.0	84.0	54.0	77.0	60.0	57.0	24.0	22.0
hsa-miR-181c-5p	PM	141741.0	44237.0	19695.0	43342.0	41435.0	21587.0	13476.0	8249.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AC	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AG	8.0	1.0	2.0	4.0	1.0	0.0	0.0	1.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AT	5.0	2.0	1.0	3.0	4.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	10:CA	2.0	1.0	3.0	1.0	1.0	1.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	10:CG	4.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	10:CT	25.0	11.0	7.0	7.0	11.0	4.0	3.0	3.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CA	5.0	1.0	1.0	3.0	4.0	0.0	3.0	1.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CG	3.0	1.0	0.0	0.0	1.0	3.0	0.0	1.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CT	54.0	9.0	4.0	10.0	14.0	9.0	4.0	5.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	12:TA	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	12:TC	3.0	0.0	1.0	7.0	0.0	2.0	2.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	12:TG	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	13:GA	3.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	13:GC	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	13:GT	6.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	14:TA	6.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	14:TC	12.0	5.0	1.0	2.0	1.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	14:TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	15:CA	6.0	2.0	3.0	0.0	2.0	2.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	15:CG	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	15:CT	12.0	2.0	1.0	3.0	6.0	5.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	16:GA	18.0	1.0	1.0	2.0	5.0	2.0	2.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	16:GC	8.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	16:GT	6.0	5.0	1.0	2.0	4.0	0.0	0.0	2.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	17:GA	11.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	17:GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	17:GT	7.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	18:TA	8.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	18:TC	8.0	3.0	3.0	6.0	5.0	3.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	18:TG	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	19:GA	5.0	4.0	0.0	2.0	5.0	0.0	1.0	1.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	19:GC	8.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	19:GT	7.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	20:AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	20:AG	7.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	20:AT	3.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	21:GA	4.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	21:GC	3.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	21:GT	3.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	22:TA	324.0	77.0	34.0	105.0	69.0	48.0	12.0	8.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	22:TC	9.0	1.0	1.0	2.0	3.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	22:TG	22.0	4.0	4.0	13.0	11.0	4.0	1.0	2.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AC,10:CG	4.0	0.0	1.0	2.0	2.0	1.0	1.0	1.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AC,21:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AG,10:CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AT,10:CG	2.0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	9:AT,19:GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	10:CT,20:AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CA,20:AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CG,12:TC	5.0	4.0	12.0	5.0	3.0	13.0	4.0	8.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CT,16:GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	11:CT,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	13:GA,19:GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	13:GA,20:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	18:TC,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	20:AG,22:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	21:GA,22:TA	18.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	21:GA,22:TG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181c-5p	21:GT,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142398.0	44399.0	19793.0	43546.0	41612.0	21694.0	13522.0	8285.0
hsa-miR-181d-3p	PM	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-181d-3p	21:CT	2.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-181d-5p	PM	18915.0	8088.0	5847.0	8268.0	7653.0	5369.0	4028.0	3037.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	9:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	9:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	9:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	10:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	11:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	11:GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	13:TA	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	13:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	14:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	14:GC	3.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	14:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	15:TA	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	15:TC	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	16:CA	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	16:CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	16:CT	1.0	0.0	3.0	1.0	1.0	2.0	2.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	17:GA	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	17:GT	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	18:GA	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	18:GC	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	19:TC	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	19:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	20:GA	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	20:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
hsa-miR-181d-5p	21:GA	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	19494.0	8274.0	5976.0	8491.0	7839.0	5505.0	4108.0	3076.0
